,wals code,glottocode,name,latitude,longitude,macroarea,genus,family,sample 100,sample 200
2303,tni,tina1246,Tinani,32.3333333333,77.1666666667,Eurasia,Bodic,Sino-Tibetan,False,False
2304,tnj,tana1289,Tanaina,62.0,-150.0,North America,Athapaskan,Na-Dene,False,False
2305,tnk,tung1290,Tungak,-2.55,150.25,Papunesia,Oceanic,Austronesian,False,False
2306,tnl,lowe1425,Tanana (Lower),65.0,-150.0,North America,Athapaskan,Na-Dene,False,False
2307,tnn,tune1261,Tunen,4.75,10.6666666667,Africa,Bantoid,Niger-Congo,False,False
2308,tno,tond1251,Tondano,1.25,125.0,Papunesia,Minahasan,Austronesian,False,False
2309,tns,sout2869,Tanna (Southwest),-19.5666666667,169.333333333,Papunesia,Oceanic,Austronesian,False,False
2310,tnt,tont1239,Tontemboan,1.08333333333,124.5,Papunesia,Minahasan,Austronesian,False,False
2311,tny,west2466,Tenyer,10.6666666667,-4.5,Africa,Senufo,Niger-Congo,False,False
2312,toa,toar1246,Toaripi,-8.33333333333,146.25,Papunesia,Eleman Proper,Eleman,False,False
2313,tob,toba1269,Toba,-26.5,-59.0,South America,South Guaicuruan,Guaicuruan,False,False
2314,tod,stod1241,Tod,32.4166666667,77.25,Eurasia,Bodic,Sino-Tibetan,False,False
2315,tof,kara1462,Tofa,53.75,98.0,Eurasia,Turkic,Altaic,False,False
2316,toj,tojo1241,Tojolabal,16.3333333333,-91.5,North America,Mayan,Mayan,False,False
2317,tok,taro1263,Tarok,9.0,10.0833333333,Africa,Platoid,Niger-Congo,False,False
2318,tol,toll1241,Tol,14.6666666667,-87.0,North America,Tol,Tol,False,False
2319,ton,tonk1249,Tonkawa,30.25,-96.75,North America,Tonkawa,Tonkawa,False,False
2320,toq,toab1237,Toqabaqita,-8.41666666667,160.583333333,Papunesia,Oceanic,Austronesian,False,False
2321,tor,rata1244,Toratán,1.08333333333,124.833333333,Papunesia,Sangiric,Austronesian,False,False
2322,tos,high1243,Totonac (Sierra),19.9166666667,-97.4166666667,North America,Totonacan,Totonacan,False,False
2323,tot,yecu1235,Totonac (Misantla),19.9166666667,-96.9166666667,North America,Totonacan,Totonacan,False,False
2324,tou,sout2797,Southern Toussian,11.0,-4.66666666667,Africa,Tusia,Niger-Congo,False,False
2325,toz,tong1318,Tonga (in Zambia),-17.0,27.0,Africa,Bantoid,Niger-Congo,False,False
2326,tpa,papa1238,Totonac (Papantla),20.3333333333,-97.3333333333,North America,Totonacan,Totonacan,False,False
2327,tpc,tepe1278,Tepecano,21.75,-104.75,North America,Tepiman,Uto-Aztecan,False,False
2328,tpi,tokp1240,Tok Pisin,-9.5,147.166666667,Papunesia,Creoles and Pidgins,other,False,False
2329,tpn,nort2959,Tepehuan (Northern),26.3333333333,-107.0,North America,Tepiman,Uto-Aztecan,False,False
2330,tpr,tupu1244,Tupuri,10.1666666667,14.75,Africa,Mbumic,Niger-Congo,False,False
2331,tps,sout2976,Tepehuan (Southeastern),23.0,-104.5,North America,Tepiman,Uto-Aztecan,False,False
2332,tpt,tapi1253,Tapieté,-19.75,-61.6666666667,South America,Tupi-Guaraní,Tupian,False,False
2333,trb,teri1250,Teribe,9.33333333333,-82.6666666667,North America,Talamanca,Chibchan,False,False
2334,trc,chic1273,Trique (Chicahuaxtla),17.1666666667,-97.8333333333,North America,Mixtecan,Oto-Manguean,False,False
2335,trd,tora1261,Toraja,-3.0,119.75,Papunesia,South Sulawesi,Austronesian,False,False
2336,trg,None,Tewa (Rio Grande),36.25,-106.166666667,North America,Kiowa-Tanoan,Kiowa-Tanoan,False,False
2337,tri,copa1237,Trique (Copala),17.1666666667,-97.9166666667,North America,Mixtecan,Oto-Manguean,False,False
2338,trm,None,Tirmaga,5.75,35.25,Africa,Surmic,Eastern Sudanic,False,False
2339,trn,tere1279,Terêna,-20.0,-56.0,South America,Bolivia-Parana,Arawakan,False,False
2340,trr,nort2920,Tairora,-6.5,146.0,Papunesia,Eastern Highlands,Trans-New Guinea,False,False
2341,trt,tern1247,Ternate,0.833333333333,127.25,Papunesia,North Halmaheran,West Papuan,False,False
2342,tru,trum1247,Trumai,-11.9166666667,-53.5833333333,South America,Trumai,Trumai,False,True
2343,trw,torw1241,Torwali,34.25,72.0,Eurasia,Indic,Indo-European,False,False
2344,try,tiru1241,Tiruray,6.75,124.166666667,Papunesia,Bilic,Austronesian,False,False
2345,tsa,tsak1249,Tsakhur,41.6666666667,47.1666666667,Eurasia,Lezgic,Nakh-Daghestanian,False,False
2346,tse,uabm1237,Timorese,-9.66666666667,124.5,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2347,tsf,colo1256,Tsafiki,-1.0,-79.3333333333,South America,Barbacoan,Barbacoan,False,False
2348,tsg,taus1251,Tausug,6.0,121.0,Papunesia,Greater Central Philippine,Austronesian,False,False
2349,tsh,pana1305,Tümpisa Shoshone,37.0,-117.0,North America,Numic,Uto-Aztecan,False,False
2350,tsi,nucl1649,Tsimshian (Coast),52.5,-129.0,North America,Tsimshianic,Penutian,False,True
2351,tsj,None,Tewa (San Juan Pueblo),36.0833333333,-106.083333333,North America,Kiowa-Tanoan,Kiowa-Tanoan,False,False
2352,tsk,tama1365,Tamashek,20.0,-2.0,Africa,Berber,Afro-Asiatic,False,False
2353,tsl,tanz1238,Tanzania Sign Language,-6.0,35.0,Africa,Sign Languages,other,False,False
2354,tsn,tson1249,Tsonga,-24.0,32.0,Africa,Bantoid,Niger-Congo,False,False
2355,tso,tsou1248,Tsou,23.5,120.75,Papunesia,Tsou,Austronesian,False,False
2356,tsp,None,Tamil (Spoken),11.0,78.0,Eurasia,Southern Dravidian,Dravidian,False,False
2357,tsr,taus1253,Taushiro,-3.25,-75.5,South America,Taushiro,Taushiro,False,False
2358,tst,tsat1238,Tsat,18.25,109.5,Eurasia,Malayo-Sumbawan,Austronesian,False,False
2359,tsw,tswa1253,Tswana,-24.0,26.0,Africa,Bantoid,Niger-Congo,False,False
2360,tsz,dido1241,Tsez,42.25,45.75,Eurasia,Avar-Andic-Tsezic,Nakh-Daghestanian,False,False
2361,ttb,None,Tatar (Baraba),55.3333333333,78.3333333333,Eurasia,Turkic,Altaic,False,False
2362,ttd,tetu1245,Tetun Dili,-8.58333333333,125.583333333,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2363,tte,tute1247,Tutelo,37.6666666667,-78.75,North America,Core Siouan,Siouan,False,False
2364,ttn,None,Tetun,-9.0,126.0,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2365,tts,take1255,Tati (Southern),36.0,49.6666666667,Eurasia,Iranian,Indo-European,False,False
2366,ttu,bats1242,Tsova-Tush,42.5,45.5,Eurasia,Nakh,Nakh-Daghestanian,False,False
2367,tty,tatu1247,Tatuyo,0.416666666667,-70.5,South America,Tucanoan,Tucanoan,False,False
2368,tua,tuam1242,Tuamotuan,-17.0,-144.0,Papunesia,Oceanic,Austronesian,False,False
2369,tub,tuba1279,Tubar,27.0,-108.0,North America,Tubar,Uto-Aztecan,False,False
2370,tuc,tuca1252,Tucano,0.5,-69.1666666667,South America,Tucanoan,Tucanoan,False,False
2371,tug,None,Tuareg (Ahaggar),23.0,6.0,Africa,Berber,Afro-Asiatic,False,False
2372,tui,turk1288,Türk Isaret Dili,39.0,34.0,Eurasia,Sign Languages,other,False,False
2373,tuk,tuka1247,Tukang Besi,-5.5,123.5,Papunesia,Celebic,Austronesian,True,True
2374,tul,tulu1258,Tulu,12.75,75.3333333333,Eurasia,Southern Dravidian,Dravidian,False,False
2375,tum,tuml1238,Tumleo,-3.08333333333,142.416666667,Papunesia,Oceanic,Austronesian,False,False
2376,tun,tuni1252,Tunica,32.6666666667,-91.0,North America,Tunica,Tunica,False,True
2377,tur,nucl1301,Turkish,39.0,35.0,Eurasia,Turkic,Altaic,True,True
2378,tus,tusc1257,Tuscarora,36.0,-77.5,North America,Northern Iroquoian,Iroquoian,False,False
2379,tut,nort2941,Tutchone (Northern),63.0,-137.0,North America,Athapaskan,Na-Dene,False,False
2380,tuv,tuvi1240,Tuvan,52.0,95.0,Eurasia,Turkic,Altaic,False,False
2381,tuy,tuyu1244,Tuyuca,0.5,-70.0833333333,South America,Tucanoan,Tucanoan,False,False
2382,tvl,None,Tuvaluan,-8.5,179.166666667,Papunesia,Oceanic,Austronesian,False,False
2383,tvo,None,Tatar,56.0,49.5,Eurasia,Turkic,Altaic,False,False
2384,tvt,tuts1235,Tutsa,27.5,96.5,Eurasia,Northern Naga,Sino-Tibetan,False,False
2385,twa,twan1247,Twana,47.6666666667,-122.75,North America,Central Salish,Salishan,False,False
2386,twe,lowl1265,Tarahumara (Western),27.5,-108.0,North America,Tarahumaran,Uto-Aztecan,False,False
2387,twn,nort1550,Tiwa (Northern),36.5,-105.5,North America,Kiowa-Tanoan,Kiowa-Tanoan,False,False
2388,tws,sout2961,Tiwa (Southern),35.0,-106.333333333,North America,Kiowa-Tanoan,Kiowa-Tanoan,False,False
2389,twx,None,Turkic (West Xorasan),36.6666666667,56.0,Eurasia,Turkic,Altaic,False,False
2390,txj,xico1235,Totonac (Xicotepec de Juárez),20.4166666667,-97.8333333333,North America,Totonacan,Totonacan,False,False
2391,tye,tyar1236,Tyeraity,-13.0,130.333333333,Australia,Northern Daly,Northern Daly,False,False
2392,tza,tzel1254,Tzeltal (Aguacatenango),16.4166666667,-92.5,North America,Mayan,Mayan,False,False
2393,tze,None,Tzeltal,16.8333333333,-92.25,North America,Mayan,Mayan,False,False
2394,tzi,taiw1241,Taiwanese Sign Language (Ziran Shouyu),24.0,121.0,Papunesia,Sign Languages,other,False,False
2395,tzo,tzot1259,Tzotzil,16.5,-92.6666666667,North America,Mayan,Mayan,False,False
2396,tzt,None,Tzeltal (Tenejapa),16.6666666667,-92.3333333333,North America,Mayan,Mayan,False,False
2397,tzu,tzut1248,Tzutujil,14.6666666667,-91.3333333333,North America,Mayan,Mayan,False,False
2398,uby,ubyk1235,Ubykh,43.6666666667,39.6666666667,Eurasia,Northwest Caucasian,Northwest Caucasian,False,False
2399,udh,udih1248,Udihe,47.6666666667,136.25,Eurasia,Tungusic,Altaic,False,False
2400,udi,udii1243,Udi,41.0,48.0,Eurasia,Lezgic,Nakh-Daghestanian,False,False
2401,udm,udmu1245,Udmurt,57.5,52.5,Eurasia,Permic,Uralic,False,False
2402,ugs,ugan1238,Ugandan Sign Language,1.0,32.5,Africa,Sign Languages,other,False,False
2403,uhi,atam1239,Uradhi,-11.9166666667,142.416666667,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2404,ukr,ukra1253,Ukrainian,49.0,33.0,Eurasia,Slavic,Indo-European,False,False
2405,uku,uppe1438,Upper Kuskokwim,63.0,-157.0,North America,Athapaskan,Na-Dene,False,False
2406,ulc,ulch1241,Ulcha,52.25,140.333333333,Eurasia,Tungusic,Altaic,False,False
2407,uld,wuzl1236,Uldeme,10.95,14.1166666667,Africa,Biu-Mandara,Afro-Asiatic,False,False
2408,uli,ulit1238,Ulithian,9.91666666667,139.583333333,Papunesia,Oceanic,Austronesian,False,False
2409,uma,umaa1242,Uma,-1.83333333333,120.0,Papunesia,Celebic,Austronesian,False,False
2410,umb,umbu1257,UMbundu,-12.5,15.0,Africa,Bantoid,Niger-Congo,False,False
2411,ump,umpi1239,Umpila,-13.5,143.5,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2412,umu,None,Umaua,1.0,-72.0,South America,Cariban,Cariban,False,False
2413,una,unaa1239,Una,-4.66666666667,140.0,Papunesia,Mek,Trans-New Guinea,False,True
2414,ung,ngar1284,Ungarinjin,-16.3333333333,126.0,Australia,Worrorran,Worrorran,False,True
2415,unm,unam1242,Unami,40.0,-75.1666666667,North America,Algonquian,Algic,False,False
2416,ura,urav1235,Ura,-18.6666666667,169.083333333,Papunesia,Oceanic,Austronesian,False,False
2417,urd,urdu1245,Urdu,25.0,67.0,Eurasia,Indic,Indo-European,False,False
2418,urh,urho1239,Urhobo,5.58333333333,6.0,Africa,Edoid,Niger-Congo,False,False
2419,uri,urim1252,Urim,-3.58333333333,142.666666667,Papunesia,Urim,Torricelli,False,False
2420,urk,urub1250,Urubú-Kaapor,-2.33333333333,-46.5,South America,Tupi-Guaraní,Tupian,False,True
2421,url,urak1238,Urak Lawoi',8.0,98.3333333333,Eurasia,Malayo-Sumbawan,Austronesian,False,False
2422,urm,urum1249,Urum,47.1166666667,37.55,Eurasia,Turkic,Altaic,False,False
2423,urn,urar1246,Urarina,-4.5,-75.5,South America,Urarina,Urarina,False,False
2424,urt,urat1244,Urat,-3.66666666667,142.833333333,Papunesia,Wapei-Palei,Torricelli,False,False
2425,uru,uruu1244,Uru,-16.75,-69.0,South America,Uru-Chipaya,Uru-Chipaya,False,False
2426,usa,usan1239,Usan,-4.83333333333,145.166666667,Papunesia,Madang,Trans-New Guinea,False,True
2427,usl,urub1243,Urubú Sign Language,-2.33333333333,-46.0,South America,Sign Languages,other,False,False
2428,usr,usar1243,Usarufa,-6.41666666667,145.583333333,Papunesia,Eastern Highlands,Trans-New Guinea,False,False
2429,ute,None,Ute,39.0,-109.0,North America,Numic,Uto-Aztecan,False,False
2430,uyg,uigh1240,Uyghur,40.0,80.0,Eurasia,Turkic,Altaic,False,False
2431,uzb,uzbe1247,Uzbek,39.0,66.0,Eurasia,Turkic,Altaic,False,False
2432,uzn,None,Uzbek (Northern),40.6666666667,66.5,Eurasia,Turkic,Altaic,False,False
2433,vaf,vafs1240,Vafsi,34.6666666667,49.9166666667,Eurasia,Iranian,Indo-European,False,False
2434,vag,vagl1239,Vagla,9.41666666667,-2.41666666667,Africa,Southern-Central Gur,Niger-Congo,False,False
2435,vai,vaii1241,Vai,6.91666666667,-11.25,Africa,Western Mande,Mande,False,False
2436,vas,vasa1239,Vasavi,24.5,71.5,Eurasia,Indic,Indo-European,False,False
2437,vat,lako1244,Vata,5.83333333333,-5.41666666667,Africa,Kru,Niger-Congo,False,False
2438,ved,vedd1240,Vedda,7.0,81.0,Eurasia,Indic,Indo-European,False,False
2439,ven,vend1245,Venda,-22.0,30.0,Africa,Bantoid,Niger-Congo,False,False
2440,vep,veps1250,Veps,60.0,35.0,Eurasia,Finnic,Uralic,False,False
2441,vie,viet1252,Vietnamese,10.5,106.5,Eurasia,Viet-Muong,Austro-Asiatic,True,True
2442,vif,vili1238,Vili,-5.5,14.0,Africa,Bantoid,Niger-Congo,False,False
2443,vka,kari1304,Kariera,-20.5,118.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2444,vla,vlaa1235,Vlaamse Gebarentaal,51.0,4.0,Eurasia,Sign Languages,other,False,False
2445,vnm,vinm1237,Vinmavis,-16.1666666667,167.416666667,Papunesia,Oceanic,Austronesian,False,False
2446,vot,voti1245,Votic,59.5,30.0,Eurasia,Finnic,Uralic,False,False
2447,wag,wage1238,Wagiman,-14.0,131.25,Australia,Wagiman,Wagiman,False,False
2448,wah,wahg1249,Wahgi,-5.83333333333,144.716666667,Papunesia,Chimbu,Trans-New Guinea,False,False
2449,wai,waiw1244,Wai Wai,1.0,-59.0,South America,Cariban,Cariban,False,False
2450,wak,wakh1245,Wakhi,36.5,72.0,Eurasia,Iranian,Indo-European,False,False
2451,wal,valm1241,Walman,-3.21666666667,142.5,Papunesia,Wapei-Palei,Torricelli,False,False
2452,wam,wamb1258,Wambaya,-18.6666666667,135.75,Australia,Wambayan,Mirndi,False,True
2453,wan,ngur1261,Wangkumara,-27.3333333333,143.0,Australia,Central Pama-Nyungan,Pama-Nyungan,False,False
2454,wao,waor1240,Waorani,-1.0,-76.5,South America,Waorani,Waorani,False,False
2455,wap,wapp1239,Wappo,38.5,-122.5,North America,Wappo,Wappo-Yukian,False,False
2456,war,wari1268,Wari',-11.3333333333,-65.0,South America,Chapacura-Wanham,Chapacura-Wanham,True,True
2457,was,wash1253,Washo,39.25,-120.0,North America,Washo,Washo,False,False
2458,wat,waja1257,Watjarri,-26.0,117.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2459,wau,woun1238,Waunana,4.0,-77.0,South America,Choco,Choco,False,False
2460,way,waya1270,Wayampi,1.0,-52.0,South America,Tupi-Guaraní,Tupian,False,False
2461,wbn,wamb1259,Wambon,-5.5,140.416666667,Papunesia,Awju-Dumut,Trans-New Guinea,False,False
2462,wbt,wanm1242,Wanman,-22.0,123.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2463,wch,wich1264,Wichí,-22.5,-62.5833333333,South America,Matacoan,Matacoan,True,True
2464,wec,wels1247,Welsh (Colloquial),52.75,-3.5833,Eurasia,Celtic,Indo-European,False,False
2465,wed,weda1241,Wedau,-10.1666666667,150.166666667,Papunesia,Oceanic,Austronesian,False,False
2466,wel,None,Welsh,52.0,-3.0,Eurasia,Celtic,Indo-European,False,False
2467,wer,weri1253,Weri,-7.75,146.916666667,Papunesia,Goilalan,Trans-New Guinea,False,False
2468,wet,luan1263,Wetan,-8.16666666667,128.0,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2469,wgg,wang1290,Wangkangurru,-27.0,137.0,Australia,Central Pama-Nyungan,Pama-Nyungan,False,False
2470,wgl,waig1243,Waigali,35.0,71.25,Eurasia,Nuristani,Indo-European,False,False
2471,wgu,waru1264,Warrongo,-18.0,145.0,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2472,wic,wich1260,Wichita,33.3333333333,-97.3333333333,North America,Caddoan,Caddoan,True,True
2473,wik,yoku1256,Wikchamni,36.4166666667,-119.083333333,North America,Yokuts,Penutian,False,False
2474,win,wint1259,Wintu,41.0,-122.5,North America,Wintuan,Penutian,False,False
2475,wir,wira1265,Wirangu,-32.0,134.0,Australia,Central Pama-Nyungan,Pama-Nyungan,False,False
2476,wiy,wiyo1248,Wiyot,40.8333333333,-124.166666667,North America,Wiyot,Algic,False,False
2477,wkw,waka1274,Wagawaga,-26.5,152.5,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
2478,wlf,nucl1347,Wolof,15.25,-16.0,Africa,Wolof,Niger-Congo,False,False
2479,wll,wall1257,Wallisian,-13.3,-176.2,Papunesia,Oceanic,Austronesian,False,False
2480,wlm,walm1241,Walmatjari,-19.5,125.75,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2481,wlo,woli1241,Wolio,-5.5,122.75,Papunesia,Celebic,Austronesian,False,False
2482,wlw,warl1256,Warluwara,-22.0,138.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2483,wly,wola1242,Wolaytta,6.83333333333,37.75,Africa,North Omotic,Afro-Asiatic,False,False
2484,wma,west2600,West Makian,0.5,127.583333333,Papunesia,North Halmaheran,West Papuan,False,False
2485,wme,wamb1257,Wambule,29.25,85.9166666667,Eurasia,Mahakiranti,Sino-Tibetan,False,False
2486,wmn,weme1239,Wéménugbé,6.66666666667,2.5,Africa,Kwa,Niger-Congo,False,False
2487,wmu,wikm1247,Wik Munkan,-13.9166666667,141.75,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2488,wn,wikn1245,Wik Ngathana,-13.9166666667,141.5,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2489,wna,wann1242,Wan,7.83333333333,-5.86666666667,Africa,Eastern Mande,Mande,False,False
2490,wnb,hoch1243,Winnebago,43.5,-88.5,North America,Core Siouan,Siouan,False,False
2491,wnt,want1252,Wantoat,-6.16666666667,146.5,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
2492,wob,weno1238,Wobe,7.41666666667,-7.33333333333,Africa,Kru,Niger-Congo,False,False
2493,wog,woga1249,Wogamusin,-4.25,142.333333333,Papunesia,Upper Sepik,Sepik,False,False
2494,woi,kama1365,Woisika,-8.25,124.833333333,Papunesia,Greater Alor,Timor-Alor-Pantar,False,False
2495,wol,wole1240,Woleaian,7.33333333333,143.833333333,Papunesia,Oceanic,Austronesian,False,False
2496,wom,womo1238,Womo,-2.91666666667,141.833333333,Papunesia,Serra Hills,Skou,False,False
2497,wor,woro1255,Worora,-15.6666666667,124.666666667,Australia,Worrorran,Worrorran,False,False
2498,wps,wapi1253,Wapishana,2.66666666667,-60.0,South America,Wapishanan,Arawakan,False,False
2499,wra,wara1303,Warao,9.33333333333,-61.6666666667,South America,Warao,Warao,True,True
2500,wrb,warr1257,Warrnambool,-38.25,142.5,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
2501,wrd,ward1246,Wardaman,-15.5,131.0,Australia,Yangmanic,Yangmanic,False,True
2502,wrg,warr1255,Warrgamay,-18.5833333333,146.083333333,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2503,wrk,guar1293,Warekena,1.5,-67.5,South America,Alto-Orinoco,Arawakan,False,False
2504,wrl,warl1254,Warlpiri,-20.0,132.333333333,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2505,wrm,ware1253,Warembori,-1.66666666667,137.583333333,Papunesia,South Halmahera - West New Guinea,Austronesian,False,False
2506,wrn,wand1263,Warndarang,-14.4166666667,135.583333333,Australia,Warndarang,Mangarrayi-Maran,False,False
2507,wrp,waro1242,Waropen,-2.33333333333,136.583333333,Papunesia,South Halmahera - West New Guinea,Austronesian,False,False
2508,wrs,wari1266,Waris,-3.16666666667,141.0,Papunesia,Border,Border,False,False
2509,wru,waru1265,Warumungu,-19.5,134.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
2510,wrw,warr1258,Warrwa,-17.5,123.5,Australia,Nyulnyulan,Nyulnyulan,False,False
2511,wry,wara1290,Waray (in Australia),-13.1666666667,131.25,Australia,Warayic,Gunwinyguan,False,False
2512,wsk,wask1241,Waskia,-4.5,146.0,Papunesia,Madang,Trans-New Guinea,False,False
2513,wth,wath1238,Wathawurrung,-38.0,144.0,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
2514,wtm,wata1253,Watam,-3.91666666667,144.5,Papunesia,Lower Ramu,Lower Sepik-Ramu,False,False
2515,wuc,wuch1236,Wu,31.6666666667,119.916666667,Eurasia,Chinese,Sino-Tibetan,False,False
2516,wur,waur1244,Waurá,-13.0,-53.0,South America,Central Arawakan,Arawakan,False,False
2517,wwa,waam1244,Waama,10.5833333333,1.66666666667,Africa,Northern-Central Gur,Niger-Congo,False,False
2518,wwr,woiw1237,Woiwurrung,-37.5,145.5,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
2519,wwy,wara1300,Waray-Waray,12.0,125.0,Papunesia,Greater Central Philippine,Austronesian,False,False
2520,wya,wyan1247,Wyandot,44.3333333333,-77.5,North America,Northern Iroquoian,Iroquoian,False,False
2521,wyn,waya1269,Wayana,3.25,-54.1666666667,South America,Cariban,Cariban,False,False
2522,xam,xamm1241,/Xam,-31.0,21.0,Africa,Tu,Tu,False,False
2523,xar,xara1244,Xârâcùù,-21.6666666667,166.0,Papunesia,Oceanic,Austronesian,False,False
2524,xas,xaas1235,Xasonga,14.25,-10.5,Africa,Western Mande,Mande,False,False
2525,xav,xava1240,Xavánte,-15.0,-52.5,South America,Ge-Kaingang,Macro-Ge,False,False
2526,xbi,komb1272,Kombio,-3.5,142.75,Papunesia,Kombio-Arapesh,Torricelli,False,False
2527,xer,xere1240,Xerénte,-10.0,-48.1666666667,South America,Ge-Kaingang,Macro-Ge,False,False
2528,xho,xhos1239,Xhosa,-32.0,27.0,Africa,Bantoid,Niger-Congo,False,False
2529,xns,kana1283,Kanashi,32.0833333333,77.25,Eurasia,Bodic,Sino-Tibetan,False,False
2530,xok,xokl1240,Xokleng,-24.5,-50.0,South America,Ge-Kaingang,Macro-Ge,False,False
2531,xoo,xooo1239,!Xóõ,-24.0,21.5,Africa,Tu,Tu,False,False
2532,xun,kung1261,!Xun (Ekoka),-19.6666666667,18.0,Africa,Ju-Kung,Kxa,False,False
2533,yag,yagu1244,Yagua,-3.5,-72.0,South America,Peba-Yaguan,Peba-Yaguan,True,True
